Product ID,Customer ID,Rating,Review Text
PROD188,CUST2239,3,"Great product, works as expected!"
PROD302,CUST7592,3,"Perfect gift for my friend, they loved it!"
PROD768,CUST3476,2,Product does not match the description.
PROD746,CUST9882,1,"Fantastic build quality, feels premium."
PROD986,CUST4055,5,Sound quality is below average.
PROD264,CUST2151,3,"Very easy to use, beginner-friendly."
PROD970,CUST3918,2,"Battery life is very short, not as advertised."
PROD253,CUST1565,1,Would definitely buy again.
PROD631,CUST5135,1,"Shipping took too long, not satisfied."
PROD807,CUST6252,3,"Not satisfied, poor quality."
PROD987,CUST6183,2,"Very easy to use, beginner-friendly."
PROD857,CUST8386,5,Too expensive for the quality provided.
PROD955,CUST7617,4,"Better than expected, great performance."
PROD994,CUST4568,5,Would definitely buy again.
PROD735,CUST8296,1,Amazing value for money!
PROD558,CUST7793,3,"Not what I ordered, very disappointed."
PROD173,CUST1427,5,Customer service was unhelpful.
PROD285,CUST4116,2,Highly recommended for anyone looking for this.
PROD340,CUST5747,2,"Great product, works as expected!"
PROD739,CUST3242,5,"Perfect gift for my friend, they loved it!"
PROD556,CUST1597,5,Would definitely buy again.
PROD706,CUST2102,3,"Not what I ordered, very disappointed."
PROD500,CUST9674,4,"Perfect gift for my friend, they loved it!"
PROD167,CUST9740,4,"Arrived damaged, had to request a replacement."
PROD612,CUST5562,3,"Arrived damaged, had to request a replacement."
PROD962,CUST8808,4,Customer service was unhelpful.
PROD404,CUST1970,2,"Not satisfied, poor quality."
PROD399,CUST1768,3,"Not satisfied, poor quality."
PROD884,CUST6546,5,"Arrived damaged, had to request a replacement."
PROD444,CUST3433,3,Highly recommended for anyone looking for this.
PROD586,CUST7443,5,Amazing value for money!
PROD848,CUST4425,5,Would definitely buy again.
PROD118,CUST2620,4,"The instructions were unclear, difficult to set up."
PROD684,CUST4071,1,"Better than expected, great performance."
PROD709,CUST6232,2,Fast delivery and excellent packaging.
PROD877,CUST5013,3,"Perfect gift for my friend, they loved it!"
PROD632,CUST3166,5,Highly recommended for anyone looking for this.
PROD396,CUST2903,2,Customer service was unhelpful.
PROD150,CUST3449,3,Fast delivery and excellent packaging.
PROD311,CUST4823,3,Customer service was unhelpful.
PROD696,CUST6451,2,"Very easy to use, beginner-friendly."
PROD896,CUST3295,4,"Not what I ordered, very disappointed."
PROD279,CUST8407,2,Too expensive for the quality provided.
PROD683,CUST4205,5,"Arrived damaged, had to request a replacement."
PROD843,CUST8464,5,"Not what I ordered, very disappointed."
PROD195,CUST1631,5,"Very easy to use, beginner-friendly."
PROD741,CUST2546,3,Product does not match the description.
PROD433,CUST3892,5,"Shipping took too long, not satisfied."
PROD294,CUST1702,2,The item stopped working after a week.
PROD809,CUST1946,3,"Battery life is very short, not as advertised."
PROD833,CUST2230,4,Amazing value for money!
PROD312,CUST5352,1,"The instructions were unclear, difficult to set up."
PROD111,CUST3684,1,"Battery life is very short, not as advertised."
PROD441,CUST7961,4,Customer service was unhelpful.
PROD934,CUST7104,1,"Arrived damaged, had to request a replacement."
PROD317,CUST1756,2,Amazing value for money!
PROD788,CUST1268,5,"Better than expected, great performance."
PROD410,CUST5449,4,"The instructions were unclear, difficult to set up."
PROD409,CUST6941,3,"Perfect gift for my friend, they loved it!"
PROD289,CUST4368,3,Highly recommended for anyone looking for this.
PROD210,CUST2303,1,"Not satisfied, poor quality."
PROD790,CUST9708,5,Fast delivery and excellent packaging.
PROD836,CUST3808,5,Highly recommended for anyone looking for this.
PROD653,CUST9398,3,Highly recommended for anyone looking for this.
PROD921,CUST8750,2,"Not satisfied, poor quality."
PROD567,CUST7174,1,"Fantastic build quality, feels premium."
PROD271,CUST8309,5,"Very easy to use, beginner-friendly."
PROD643,CUST8221,4,"Battery life is very short, not as advertised."
PROD788,CUST5266,1,"Fantastic build quality, feels premium."
PROD117,CUST2419,2,"Battery life is very short, not as advertised."
PROD394,CUST2326,2,Customer service was unhelpful.
PROD172,CUST4650,2,Sound quality is below average.
PROD342,CUST3953,5,"Great product, works as expected!"
PROD324,CUST6195,4,"Better than expected, great performance."
PROD645,CUST2088,4,Product does not match the description.
PROD979,CUST4914,3,"Better than expected, great performance."
PROD698,CUST9285,3,"Not satisfied, poor quality."
PROD516,CUST8014,4,The item stopped working after a week.
PROD233,CUST3653,2,Highly recommended for anyone looking for this.
PROD449,CUST4969,2,"Arrived damaged, had to request a replacement."
PROD775,CUST7059,4,"Not satisfied, poor quality."
PROD375,CUST8450,4,"Very easy to use, beginner-friendly."
PROD823,CUST7846,1,Too expensive for the quality provided.
PROD684,CUST5004,5,"Better than expected, great performance."
PROD219,CUST1657,4,The item stopped working after a week.
PROD487,CUST4596,4,"Not satisfied, poor quality."
PROD594,CUST9977,1,"Very easy to use, beginner-friendly."
PROD925,CUST4148,2,Amazing value for money!
PROD880,CUST1970,1,"Shipping took too long, not satisfied."
PROD651,CUST1772,4,"Perfect gift for my friend, they loved it!"
PROD365,CUST6846,3,"Fantastic build quality, feels premium."
PROD745,CUST2537,2,Product does not match the description.
PROD415,CUST3944,2,Would definitely buy again.
PROD936,CUST1960,1,"Arrived damaged, had to request a replacement."
PROD991,CUST7225,3,"Great product, works as expected!"
PROD297,CUST5755,5,"Battery life is very short, not as advertised."
PROD775,CUST1705,2,"Better than expected, great performance."
PROD824,CUST4939,3,"Battery life is very short, not as advertised."
PROD825,CUST5887,2,"Not satisfied, poor quality."
PROD896,CUST8657,1,Would definitely buy again.
PROD581,CUST1226,5,The item stopped working after a week.
PROD797,CUST8066,1,"The instructions were unclear, difficult to set up."
PROD240,CUST3526,4,Highly recommended for anyone looking for this.
PROD985,CUST6484,3,Product does not match the description.
PROD221,CUST6760,4,"The instructions were unclear, difficult to set up."
PROD903,CUST9398,1,Fast delivery and excellent packaging.
PROD663,CUST4501,3,"Fantastic build quality, feels premium."
PROD217,CUST6891,5,Fast delivery and excellent packaging.
PROD456,CUST3617,3,"Not what I ordered, very disappointed."
PROD968,CUST4793,5,"Shipping took too long, not satisfied."
PROD885,CUST7206,4,Product does not match the description.
PROD265,CUST2473,2,The item stopped working after a week.
PROD155,CUST7770,4,"Arrived damaged, had to request a replacement."
PROD886,CUST4658,3,"Not what I ordered, very disappointed."
PROD475,CUST6369,3,"The instructions were unclear, difficult to set up."
PROD182,CUST5461,4,Would definitely buy again.
PROD950,CUST6713,1,Would definitely buy again.
PROD312,CUST7403,3,"Not satisfied, poor quality."
PROD297,CUST6396,4,"Shipping took too long, not satisfied."
PROD391,CUST4854,2,"Shipping took too long, not satisfied."
PROD533,CUST8254,1,Would definitely buy again.
PROD819,CUST5448,2,The item stopped working after a week.
PROD117,CUST6736,4,"Battery life is very short, not as advertised."
PROD877,CUST4739,4,"The instructions were unclear, difficult to set up."
PROD441,CUST1599,4,Would definitely buy again.
PROD156,CUST8169,5,"Great product, works as expected!"
PROD417,CUST8058,4,Customer service was unhelpful.
PROD822,CUST1489,3,Amazing value for money!
PROD734,CUST9228,1,Product does not match the description.
PROD309,CUST1388,5,Too expensive for the quality provided.
PROD731,CUST3411,5,Would definitely buy again.
PROD860,CUST2643,4,"Shipping took too long, not satisfied."
PROD779,CUST3731,2,Sound quality is below average.
PROD150,CUST9285,5,Product does not match the description.
PROD587,CUST8859,2,Sound quality is below average.
PROD778,CUST5309,1,"Fantastic build quality, feels premium."
PROD558,CUST8755,5,Sound quality is below average.
PROD477,CUST6893,3,"Great product, works as expected!"
PROD890,CUST8066,5,Sound quality is below average.
PROD890,CUST5531,2,"Fantastic build quality, feels premium."
PROD603,CUST7061,3,"Not satisfied, poor quality."
PROD530,CUST3349,2,Product does not match the description.
PROD319,CUST1321,5,"Very easy to use, beginner-friendly."
PROD719,CUST6566,1,Fast delivery and excellent packaging.
PROD519,CUST7043,3,"Better than expected, great performance."
PROD407,CUST9233,5,"Arrived damaged, had to request a replacement."
PROD326,CUST7816,5,Fast delivery and excellent packaging.
PROD639,CUST7172,2,Customer service was unhelpful.
PROD259,CUST7819,3,Product does not match the description.
PROD795,CUST5987,5,"Battery life is very short, not as advertised."
PROD216,CUST2023,5,"Better than expected, great performance."
PROD722,CUST1226,1,"Fantastic build quality, feels premium."
PROD220,CUST1597,4,"Arrived damaged, had to request a replacement."
PROD340,CUST9389,2,"Not satisfied, poor quality."
PROD314,CUST7652,3,"Not satisfied, poor quality."
PROD934,CUST2567,3,The item stopped working after a week.
PROD655,CUST3128,4,"Very easy to use, beginner-friendly."
PROD922,CUST8744,2,"Shipping took too long, not satisfied."
PROD578,CUST1070,1,"Battery life is very short, not as advertised."
PROD162,CUST8439,4,Sound quality is below average.
PROD689,CUST1565,3,The item stopped working after a week.
PROD237,CUST2289,3,"Fantastic build quality, feels premium."
PROD552,CUST4633,3,Product does not match the description.
PROD383,CUST7212,2,Sound quality is below average.
PROD335,CUST1472,3,Amazing value for money!
PROD462,CUST8403,2,Would definitely buy again.
PROD279,CUST7637,2,Product does not match the description.
PROD455,CUST3922,2,"Better than expected, great performance."
PROD276,CUST3782,4,"Perfect gift for my friend, they loved it!"
PROD418,CUST1366,5,"Battery life is very short, not as advertised."
PROD154,CUST7054,4,"Not satisfied, poor quality."
PROD334,CUST5786,5,"Not what I ordered, very disappointed."
PROD930,CUST5095,3,"Perfect gift for my friend, they loved it!"
PROD784,CUST1824,2,"Shipping took too long, not satisfied."
PROD130,CUST9685,2,Sound quality is below average.
PROD189,CUST1648,4,"Great product, works as expected!"
PROD708,CUST7107,5,Highly recommended for anyone looking for this.
PROD501,CUST9047,2,"Perfect gift for my friend, they loved it!"
PROD598,CUST4700,5,Fast delivery and excellent packaging.
PROD597,CUST9410,3,Fast delivery and excellent packaging.
PROD805,CUST1353,3,Amazing value for money!
PROD410,CUST3003,2,"Battery life is very short, not as advertised."
PROD588,CUST5009,5,"Shipping took too long, not satisfied."
PROD531,CUST2878,2,"Not what I ordered, very disappointed."
PROD660,CUST1182,1,Amazing value for money!
PROD685,CUST8698,1,"Better than expected, great performance."
PROD579,CUST8249,2,Amazing value for money!
PROD430,CUST8006,5,"Shipping took too long, not satisfied."
PROD895,CUST3011,1,"Great product, works as expected!"
PROD425,CUST7858,4,"The instructions were unclear, difficult to set up."
PROD173,CUST5900,3,"Fantastic build quality, feels premium."
PROD129,CUST1541,5,"Shipping took too long, not satisfied."
PROD149,CUST6584,4,Amazing value for money!
PROD480,CUST9474,5,"Fantastic build quality, feels premium."
PROD613,CUST8392,3,"Fantastic build quality, feels premium."
PROD164,CUST1541,2,"Fantastic build quality, feels premium."
PROD718,CUST9617,3,"Battery life is very short, not as advertised."
PROD249,CUST7190,5,"Fantastic build quality, feels premium."
PROD939,CUST5591,4,"Not satisfied, poor quality."
PROD901,CUST4364,5,The item stopped working after a week.
PROD756,CUST5717,1,Amazing value for money!
PROD892,CUST2879,1,"Not satisfied, poor quality."
PROD881,CUST3380,4,"Arrived damaged, had to request a replacement."
PROD450,CUST9706,4,"Better than expected, great performance."
PROD110,CUST6389,5,Customer service was unhelpful.
PROD729,CUST4860,5,"Not satisfied, poor quality."
PROD850,CUST1583,2,Amazing value for money!
PROD552,CUST6476,3,Amazing value for money!
PROD904,CUST4109,1,"Not what I ordered, very disappointed."
PROD829,CUST1575,4,"The instructions were unclear, difficult to set up."
PROD178,CUST8080,4,"Perfect gift for my friend, they loved it!"
PROD214,CUST7278,1,"The instructions were unclear, difficult to set up."
PROD835,CUST4082,5,"Fantastic build quality, feels premium."
PROD529,CUST6251,4,Would definitely buy again.
PROD745,CUST4342,3,"Better than expected, great performance."
PROD280,CUST4899,5,"Not satisfied, poor quality."
PROD787,CUST8337,4,Highly recommended for anyone looking for this.
PROD266,CUST5279,3,"The instructions were unclear, difficult to set up."
PROD611,CUST6609,2,Amazing value for money!
PROD270,CUST8614,1,Too expensive for the quality provided.
PROD152,CUST9839,5,Would definitely buy again.
PROD322,CUST6257,5,Fast delivery and excellent packaging.
PROD378,CUST6358,3,Too expensive for the quality provided.
PROD642,CUST7252,5,Would definitely buy again.
PROD893,CUST3869,3,"Battery life is very short, not as advertised."
PROD975,CUST3807,2,"Battery life is very short, not as advertised."
PROD628,CUST3555,5,"Shipping took too long, not satisfied."
PROD761,CUST5937,3,"Fantastic build quality, feels premium."
PROD694,CUST5240,1,"Better than expected, great performance."
PROD940,CUST5987,1,"Arrived damaged, had to request a replacement."
PROD986,CUST3223,5,Highly recommended for anyone looking for this.
PROD248,CUST7608,4,Too expensive for the quality provided.
